# host_unix_ns,fpga_counter_us
1786645138437720000,506887841
1786645139453011500,507918271
1786645140457482000,508928384
1786645141472555000,509928456
1786645142497464000,510957757
1786645143564991500,512037455
1786645144572497500,513027898
1786645145593181500,514057518
1786645146602551500,515067814
1786645147608637000,516068038
1786645148627487000,517078633
1786645149642636000,518098057
1786645150673947500,519138086
1786645151672697000,520137820
1786645152652611000,521107924
1786645153652759500,522107874
1786645154682787000,523138504
1786645155687799000,524158462
1786645156697151500,525157959
1786645157773261500,526228441
1786645158812693000,527268293
1786645159838317000,528298680
1786645160870648500,529328215
1786645161905856000,530367924
1786645162913339500,531381991
1786645163932784500,532408907
1786645164998768500,533458179
1786645166023906000,534487839
1786645167052716500,535518169
1786645168073044000,536527442
1786645169080089500,537547715
1786645170092748000,538558226
1786645171129521000,539588219
1786645172207539500,540668037
1786645173227305000,541688960
1786645174248611500,542708704
1786645175287790000,543747918
1786645176331270500,544779502
1786645178023417500,546055616
1786645180258240000,548727930
1786645181268394000,549728009
1786645182292799500,550768407
1786645183335096000,551797434
1786645184327789000,552787663
1786645185343023000,553807316
1786645186429676500,554898098
1786645187462778500,555927940
1786645188488733000,556950559
1786645189512995000,557977909
1786645190527722000,558987720
1786645191549656000,560008315
1786645192562530500,561028284
1786645193603581500,562077947
1786645194622788500,563077937
1786645195642884000,564107867
1786645196684291000,565139145
1786645197720093000,566178012
1786645198759593000,567219963
1786645199802321000,568257668
1786645200803116000,569277582
1786645201822121500,570277886
1786645202822831000,571301879
1786645203843242000,572307608
1786645204878055000,573337589
1786645205898547500,574366954
1786645206945463500,575398067
1786645207962670500,576427316
1786645208973920500,577427998
1786645210000357000,578459562
1786645211045229500,579497822
1786645212077404000,580538322
1786645213104956500,581567947
1786645214124415500,582578978
1786645215127437000,583577674
1786645216167239000,584617544
1786645217222585500,585677927
1786645218253002500,586717613
1786645219287757500,587737393
1786645220292523000,588767502
1786645221259132000,589705140
1786645222267710500,590717392
1786645223263377500,591729774
1786645224287932000,592747447
