# host_unix_ns,fpga_counter_us
1786402644072047500,1130347701
1786402645127316000,1131376466
1786402646171933000,1132456827
1786402647187384000,1133467158
1786402648206830500,1134476902
1786402649241940500,1135526815
1786402650287151500,1136567227
1786402651317009500,1137596944
1786402652341924500,1138606926
1786402653391745000,1139666671
1786402654421801500,1140706878
1786402655441634000,1141718097
1786402656462231000,1142746706
1786402657481721000,1143766481
1786402658489437500,1144777023
1786402659506862500,1145814512
1786402660546996500,1146826581
1786402661562078500,1147847049
1786402662576533500,1148856713
1786402663576737500,1149857001
1786402664571565000,1150851499
1786402665566703000,1151846717
1786402666616660500,1152866882
1786402667657284000,1153946418
1786402668656688500,1154936833
1786402669686509500,1155958986
1786402670726970500,1156987344
1786402671764901500,1158046796
1786402672791999500,1159085674
1786402673812365000,1160114615
1786402674826572500,1161119454
1786402675846891500,1162126558
1786402676944907000,1163206703
1786402678034263500,1164316586
1786402679059873000,1165336763
1786402680106945500,1166396437
1786402681148612000,1167433524
1786402682193892500,1168466908
1786402683217229500,1169506479
1786402684226856000,1170506761
1786402685236423500,1171526960
1786402686235521500,1172497422
1786402687282962500,1173556621
1786402688380039500,1174656809
1786402689432532500,1175710231
1786402690471814000,1176756478
1786402691487148000,1177766169
1786402692501414000,1178776541
1786402693507961000,1179786710
1786402694521691500,1180796787
1786402695591782500,1181880999
1786402696601210000,1182876350
1786402697616430000,1183896566
1786402698686303000,1184956666
1786402699726901000,1186006639
1786402700746830500,1187026471
1786402701746848500,1188026781
1786402702781885000,1189076360
